,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-08-26 04:27:00+00:00,1507,336,4.868613138686132,14.0,1.7528033100065477,56,84,1843,rrc00,nimda,normal,0
2001-08-26 04:30:00+00:00,1345,393,5.047583643122676,14.0,1.8916672386782478,57,95,1738,rrc00,nimda,normal,0
2001-08-26 04:33:00+00:00,1381,158,4.594496741491673,13.0,1.6299420866455627,31,56,1539,rrc00,nimda,normal,0
2001-08-26 04:36:00+00:00,1001,163,4.628371628371628,12.0,1.5418744659943495,27,70,1164,rrc00,nimda,normal,0
2001-08-26 04:39:00+00:00,1341,254,4.688292319164803,14.0,1.7330636060594948,35,65,1595,rrc00,nimda,normal,0
2001-08-26 04:42:00+00:00,1164,264,4.72766323024055,13.0,1.7543929262018505,46,61,1428,rrc00,nimda,normal,0
2001-08-26 04:45:00+00:00,1333,274,4.598649662415604,14.0,1.6232273081018884,40,79,1607,rrc00,nimda,normal,0
2001-08-26 04:48:00+00:00,1230,296,4.742276422764228,14.0,1.7347012174534144,30,74,1526,rrc00,nimda,normal,0
2001-08-26 04:51:00+00:00,1265,184,4.331225296442688,12.0,1.6117691163499128,31,52,1449,rrc00,nimda,normal,0
2001-08-26 04:54:00+00:00,2145,375,4.596270396270397,12.0,1.4897270855283258,69,131,2520,rrc00,nimda,normal,0
2001-08-26 04:57:00+00:00,1773,402,5.1325437112239145,16.0,1.7049498668370688,71,77,2175,rrc00,nimda,normal,0
2001-08-26 05:00:00+00:00,899,288,4.767519466073415,16.0,1.840833215734868,51,66,1187,rrc00,nimda,normal,0
2001-08-26 05:03:00+00:00,1468,280,4.8501362397820165,11.0,1.6872316564827816,60,78,1748,rrc00,nimda,normal,0
2001-08-26 05:06:00+00:00,1891,415,4.892120571126388,15.0,1.730980745061161,80,97,2306,rrc00,nimda,normal,0
2001-08-26 05:09:00+00:00,1352,228,4.991124260355029,14.0,1.8194977627960192,34,70,1580,rrc00,nimda,normal,0
2001-08-26 05:12:00+00:00,1046,203,5.0573613766730405,14.0,1.9736694860953297,35,43,1249,rrc00,nimda,normal,0
2001-08-26 05:15:00+00:00,1154,267,4.984402079722703,13.0,1.750889656859699,41,71,1421,rrc00,nimda,normal,0
2001-08-26 05:18:00+00:00,1313,241,4.629093678598629,11.0,1.708891808188149,49,68,1554,rrc00,nimda,normal,0
2001-08-26 05:21:00+00:00,2765,360,5.173960216998192,14.0,1.7247611817411657,69,89,3125,rrc00,nimda,normal,0
2001-08-26 05:24:00+00:00,12203,847,4.167499795132344,14.0,1.8616323128836396,83,354,13050,rrc00,nimda,normal,0
2001-08-26 05:27:00+00:00,2107,330,4.6938775510204085,14.0,1.8363971635233391,64,79,2437,rrc00,nimda,normal,0
2001-08-26 05:30:00+00:00,2231,346,4.965038099506947,14.0,1.8809566040170154,59,107,2577,rrc00,nimda,normal,0
2001-08-26 05:33:00+00:00,2119,468,4.374705049551675,13.0,1.416628176214266,78,114,2587,rrc00,nimda,normal,0
2001-08-26 05:36:00+00:00,1426,239,4.519635343618513,14.0,1.394225269692759,43,96,1665,rrc00,nimda,normal,0
2001-08-26 05:39:00+00:00,1577,313,5.745085605580216,14.0,2.0755429439094257,51,69,1890,rrc00,nimda,normal,0
2001-08-26 05:42:00+00:00,38903,502,3.5821916047605584,18.0,1.2007989691238834,74,95,39405,rrc00,nimda,normal,0
